retailerId|mobile|masterAppOrderId|appOrderId|transactionAmount|orderDate|orderStatus|paymentMode|paymentMethod|paymentDesc|gstId
--|87|wmfprxdqryz|dfhbebvmzbwy|33.41399|2023-03-17|Delivered|kjrfssx|UPL|--|--
--|43|xigbyg|jrqdixwcdknlbp|33.676525|2023-06-15|Delivered|aicklj|Credit|--|--
--|65|pupuckujr|xttmgut|39.685173|2023-02-09|Delivered|rvpcdp|{classsize=0.20|--|--
--|2|bitioauvrfnkh|kssnz|13.703061|2023-03-11|Delivered|mcujmegag|UPL|--|--
--|61|sqsshoguv|xvfhdi|82.65845|2023-08-03|Delivered|ajraopcmfcavu|{classsize=0.20|--|--
--|29|rumlxkoqg|sigoyxxdied|3.449276|2023-05-04|Delivered|lymibzwokn|Credit|--|--
--|4|cklrbsnbosxh|jjjdxe|91.156845|2023-05-16|Delivered|rwtnhwbojcara|{classsize=0.20|--|--
--|95|shvqbxbppjlju|afvekhbngo|3.701758|2023-01-17|Delivered|uejtuxqtvnfxcf|Credit|--|--
--|78|qiqyqt|ycevxdkm|50.010735|2023-04-17|Delivered|iuqhgglyg|Credit|--|--
--|15|drczlm|vsqkkgwsi|90.42293|2023-01-18|Delivered|arphvjorz|UPL|--|--
--|99|bkcmhwwz|mjmzxqwfugrbj|27.84947|2023-06-19|Delivered|wolgo|UPL|--|--
--|44|xusliq|jueobek|46.110245|2023-06-09|Delivered|sehzszwsi|UPL|--|--
--|7|ozzham|pfeakvmftgqsik|37.90702|2023-01-19|Delivered|rgneccu|Credit|--|--
--|57|oadueor|cguexagc|79.05212|2023-02-09|Delivered|lumxgsy|UPL|--|--
--|3|oztyabfbcwsli|dgpmplwgjofk|47.85713|2023-05-30|Delivered|haxdg|{classsize=0.20|--|--
--|63|uyfbbqdlwpfl|fhjnncglqjrlk|58.99619|2023-07-27|Delivered|wmnolzjbjhbno|UPL|--|--
--|60|uiwajtb|juuelrjanoxhqu|79.693596|2023-04-30|Delivered|zvqtmcwvqrosf|Credit|--|--
--|53|bwyewhxewphwy|unaqdqz|22.745588|2023-06-12|Delivered|ozklurtqkio|Credit|--|--
--|72|dwyvluzcreij|wjlgbcky|65.67141|2023-01-11|Delivered|yhayoaxwwjqh|UPL|--|--
--|20|hlteiea|edhtlmeyjr|28.198797|2023-05-24|Delivered|ouydvjnkebtra|{classsize=0.20|--|--
--|59|vfubitmwg|slfzc|51.32427|2023-02-14|Delivered|fjmgcsbgnodz|{classsize=0.20|--|--
--|66|tjyymenzu|yldirbj|60.348736|2023-01-10|Delivered|briotrdaps|UPL|--|--
--|94|hhgppaivndninr|joiadusskv|61.574112|2023-04-07|Delivered|qfxzegprezqv|{classsize=0.20|--|--
--|83|qyjaxsbhiewrrm|pndpihcas|17.756697|2023-02-22|Delivered|vsiuoqcuvzo|{classsize=0.20|--|--
--|21|qbwuypffaeg|erwfcuwdstidih|70.94839|2023-01-07|Delivered|qeqbmopnk|UPL|--|--
--|69|virmsnv|wuckaw|33.01678|2023-05-13|Delivered|wlqzxjaxwtbdf|UPL|--|--
--|27|idgbitnc|nttcuunhs|43.92054|2023-06-16|Delivered|zaqzjox|{classsize=0.20|--|--
--|18|seccrgmba|wfgpbqxbpiok|5.7264023|2023-05-04|Delivered|qjhmek|Credit|--|--
--|15|jahrfjhs|chvboivutsis|36.38947|2023-07-18|Delivered|kvzovesyw|Credit|--|--
--|81|ivsbtxu|jsgzlbkzqcuycm|51.47856|2023-03-31|Delivered|vwylqejg|Credit|--|--
--|52|sfjojgsipc|gmnqdcvaj|74.31349|2023-02-19|Delivered|ontkn|UPL|--|--
--|75|sbqkfxjcfe|wemuwkk|95.391426|2023-07-26|Delivered|vkqcstyjiye|UPL|--|--
--|37|lxhfogvrwhiret|cijsxqnnw|50.514477|2023-07-02|Delivered|djbrccsajmet|{classsize=0.20|--|--
--|63|iqvnfnjhcdnl|zzivexnelocg|63.69095|2023-07-31|Delivered|zpmioya|UPL|--|--
--|28|owwpkeosugyjq|utcknivlwyrulo|5.6678057|2023-03-01|Delivered|uhsfr|UPL|--|--
--|16|puiogdtdpvv|dhrhnsbubxykpt|51.86202|2023-04-04|Delivered|gwaad|{classsize=0.20|--|--
--|70|cmzosdkm|pjjdytdvreotn|84.49368|2023-06-11|Delivered|pvmxaqeltsw|UPL|--|--
--|72|lzueogfbkixes|dlngkb|72.8839|2023-08-03|Delivered|qsjyztwpd|Credit|--|--
--|28|qbtbdbx|qklqmalxstf|83.16557|2023-06-27|Delivered|yfmlkzrk|{classsize=0.20|--|--
--|57|hnqwmojiryls|mjtssju|14.065504|2023-07-06|Delivered|ftbjpfnys|{classsize=0.20|--|--
--|57|ltwya|rumfk|28.951208|2023-03-31|Delivered|byiiv|{classsize=0.20|--|--
--|80|miybrslaw|wbvheexgf|55.99612|2023-03-05|Delivered|oapndobyyf|UPL|--|--
--|60|kpowx|pxxnzlrv|58.101967|2023-03-18|Delivered|grlsipgleji|UPL|--|--
--|73|etjnfpda|vrbiiigise|32.127285|2023-03-26|Delivered|pshiuwbbck|{classsize=0.20|--|--
--|70|meljvoyvfi|oaocjprzjpeidn|83.006134|2023-07-31|Delivered|olrdxikmbtruy|Credit|--|--
--|75|mtsykpqoklhni|hjidyuhhu|32.501347|2023-05-19|Delivered|ktrvkf|UPL|--|--
--|11|jstmpwxbcltb|kzaklsq|64.62168|2023-07-28|Delivered|umayh|UPL|--|--
--|22|ftlvhmwwvc|fjxhgmdpxnunim|80.142426|2023-02-23|Delivered|wfydzcbbbl|UPL|--|--
--|5|hbcliova|euwqmrzvjrrhfb|31.204277|2023-04-02|Delivered|tyfeqcgrhtpslp|UPL|--|--
--|52|hfitvj|mdompjvk|33.625294|2023-03-03|Delivered|xlwfheetlviyz|{classsize=0.20|--|--
--|91|ulidhkcamlak|ejzia|9.346011|2023-06-09|Delivered|irrwdhyso|UPL|--|--
--|27|sgjhjrbgtfqgnm|xvvxnyaq|94.33791|2023-07-02|Delivered|wduwdrqlgici|{classsize=0.20|--|--
--|95|snbaogdurjyru|wyjnfyy|58.34059|2023-03-28|Delivered|fjfoiwxmlu|UPL|--|--
--|55|yzixh|mybqkf|21.953169|2023-06-10|Delivered|luwge|{classsize=0.20|--|--
--|98|ulfjxnozxsdbrr|fztlba|23.890558|2023-03-29|Delivered|hlqexagairt|{classsize=0.20|--|--
--|91|izwcomiulzbm|xsldtvqpfcpqkr|86.62548|2023-05-27|Delivered|lursqok|{classsize=0.20|--|--
--|29|oizfeqewha|hdmieupru|52.172157|2023-02-08|Delivered|isffmacq|Credit|--|--
--|40|zfhiuxcqd|dvejgavmextvpo|11.42786|2023-01-10|Delivered|ltxdpofvbeiu|{classsize=0.20|--|--
--|69|pgjmd|ulgtzma|30.273544|2023-07-06|Delivered|qpqzf|UPL|--|--
--|50|cgshmonayibsmh|sdoenyor|83.54511|2023-01-13|Delivered|lhvahl|UPL|--|--
--|2|hmtariztwuk|ovqswx|44.021835|2023-04-25|Delivered|oeaejpv|Credit|--|--
--|16|auqgustznemkzz|pkjwckjzeygzo|37.738724|2023-04-12|Delivered|nwpsihhawyd|{classsize=0.20|--|--
--|71|gqpuylwrhnki|isslliezntgxk|69.214775|2023-01-31|Delivered|jlpprnfplydv|UPL|--|--
--|92|vefhgbsernz|otcuvuxurp|40.599144|2023-03-18|Delivered|flpanak|UPL|--|--
--|26|icddcucexj|jblcbhh|37.27251|2023-04-12|Delivered|ydezloqi|{classsize=0.20|--|--
--|31|pmwuztcxgld|vvnthsisrqhex|29.101004|2023-03-05|Delivered|bsucg|UPL|--|--
--|82|vngfpglxyy|keobcgqgdiyh|41.325203|2023-01-31|Delivered|dgxicwvovoczf|Credit|--|--
--|68|pjbzrhmwpz|pslymclaev|81.97698|2023-05-06|Delivered|tefky|{classsize=0.20|--|--
--|3|qqcsrudopmzul|xdmaqqd|73.75201|2023-06-15|Delivered|durpkaczftds|{classsize=0.20|--|--
--|59|ehlwpa|dpvrhni|27.425873|2023-05-14|Delivered|nyaoocdxmnh|UPL|--|--
--|91|zpwigxaeooy|rldbzbtbzmmkv|11.1871395|2023-02-28|Delivered|lulaubksdr|{classsize=0.20|--|--
--|38|kbchpmxplw|tpoeh|15.670493|2023-02-11|Delivered|aadnpiywqeumrx|Credit|--|--
--|71|kafvjdvujrr|zfyuflvdpvq|88.008575|2023-04-21|Delivered|onpsz|Credit|--|--
--|58|helfbhrtasb|nbskyhox|9.881109|2023-01-09|Delivered|dorrsuslslglvh|Credit|--|--
--|30|fmteaoilrf|gnvmddukgkn|24.325068|2023-05-09|Delivered|odugghhsjw|UPL|--|--
--|5|whyecj|lhuuybd|73.979935|2023-01-05|Delivered|lghpohqjqaxgeq|{classsize=0.20|--|--
--|81|rreroqvldwzwep|jnkbcdhtxfed|99.47705|2023-06-18|Delivered|atgocqvab|UPL|--|--
--|40|ekxsjz|yeptnyahivfb|60.842377|2023-06-10|Delivered|qftdrhrjvp|UPL|--|--
--|31|jgyjrgnboq|kjoua|87.06711|2023-02-09|Delivered|sslqlkuktufd|{classsize=0.20|--|--
--|78|kdbkjgatr|bzvsjagrdraae|29.410612|2023-07-27|Delivered|pibwbyjzfwb|{classsize=0.20|--|--
--|98|gqgkjpxaiboay|uorxrg|92.53559|2023-07-09|Delivered|auoolonbt|UPL|--|--
--|32|qpnasleuhek|gsmposbxmttjwr|44.235165|2023-01-25|Delivered|zbsedo|Credit|--|--
--|81|nrifxvjejj|hphon|59.297062|2023-06-09|Delivered|eqfsaypcrq|{classsize=0.20|--|--
--|42|hfyntwxtmdpjx|yphfilem|35.960075|2023-03-13|Delivered|xvoru|UPL|--|--
--|31|xbbrcu|hcynzlunhyxkib|34.453094|2023-03-29|Delivered|rccqfqmv|{classsize=0.20|--|--
--|57|vgskwtxsomdf|eynjjpidggb|26.267307|2023-02-02|Delivered|jjixmksbeuhwgk|UPL|--|--
--|56|jgpmmkwtxewu|obcvhjfhexxd|10.097164|2023-07-28|Delivered|npmht|Credit|--|--
--|78|rcddjzprp|mtrygw|45.795994|2023-03-25|Delivered|nsnhabjlmygmug|Credit|--|--
--|68|dlhdexgfwpnz|mtbetuq|81.22719|2023-02-01|Delivered|hgbbk|{classsize=0.20|--|--
--|82|qbvxenqmphtm|ywplb|98.55217|2023-02-08|Delivered|gdnoccyaezgi|{classsize=0.20|--|--
--|63|kqaxaqcvvlsbst|cskkjyr|86.28136|2023-04-11|Delivered|vtptuknknnf|UPL|--|--
--|69|qhlpyn|zkrcgfeh|51.324627|2023-03-19|Delivered|ldmjjywyxyyjzs|{classsize=0.20|--|--
--|55|zdqkdacs|qoifw|21.312878|2023-03-31|Delivered|bstbpfbqm|{classsize=0.20|--|--
--|85|vnxvoswwgwkgn|itgixwtomeahge|51.622444|2023-06-07|Delivered|lqphcwgpnbjfc|{classsize=0.20|--|--
--|58|lpjiswwjyn|ljqkbhyc|43.81927|2023-07-06|Delivered|cjxcabiewmciv|Credit|--|--
--|13|kcxbl|ubnidgvpnx|2.6499417|2023-05-06|Delivered|hkavemazebid|Credit|--|--
--|59|xlanmodgyahota|cemyuzrrdfap|7.241808|2023-02-05|Delivered|areaota|Credit|--|--
--|8|aioxviu|pllldpqeurmon|48.834553|2023-01-01|Delivered|ggtrq|UPL|--|--
--|40|zurzxsdtpfye|nnkqskpfjqtvcj|92.15078|2023-02-20|Delivered|bbblmllgsinctd|{classsize=0.20|--|--
--|68|fmxinbvxajwav|qzggybksb|50.423332|2023-02-28|Delivered|kuzshtf|UPL|--|--
--|47|qzlsrfkbsfdgn|jhhgo|25.132145|2023-02-25|Delivered|lonivednmvqve|Credit|--|--
--|27|cawxrkvvyy|flockwtsc|50.6637|2023-07-25|Delivered|mfmetnvjame|{classsize=0.20|--|--
--|46|dzwhtmnye|oerictgqfzcgrd|1.3912303|2023-04-22|Delivered|pgeldvmqxvo|UPL|--|--
--|7|xdxfcdgzmbm|sgvpywa|64.08399|2023-05-11|Delivered|uejoqswvt|UPL|--|--
--|49|covut|owmjtlaoymt|52.0891|2023-03-05|Delivered|rclcu|UPL|--|--
--|75|jjjvnqijlpnspn|thkkb|39.38955|2023-06-21|Delivered|cotkwleuheq|UPL|--|--
--|35|wnchgfrxyg|vecygbjccmwnxc|22.427227|2023-02-18|Delivered|mrygubdvyu|Credit|--|--
--|68|eeflpnuewt|aasdwibaywltsv|75.48987|2023-07-13|Delivered|gfppqkcsk|{classsize=0.20|--|--
--|27|bwkcmqi|rpdfxcyztk|51.496056|2023-02-22|Delivered|fxmrghek|{classsize=0.20|--|--
--|18|efxkdbandx|zirggncvyafcu|94.17251|2023-04-26|Delivered|krdtgeccj|UPL|--|--
--|7|qwvdieycpzx|smaodchpi|69.90312|2023-05-12|Delivered|gmrudq|{classsize=0.20|--|--
--|73|ehmkwswyuvuuc|rpiqcdheq|97.93931|2023-02-09|Delivered|gqiyn|{classsize=0.20|--|--
--|18|vfept|tcrkfp|56.196335|2023-05-20|Delivered|zcifjblcffbcm|UPL|--|--
--|37|ulhshhlsfpzfy|nbsbvabdfvfalh|66.52064|2023-07-15|Delivered|iqjxkgoholgipf|Credit|--|--
--|10|rftad|pgxelggsiyjga|18.098059|2023-05-06|Delivered|mmbptknlu|Credit|--|--
--|27|kmsqvvzluqnazn|doasdaoho|70.58324|2023-05-08|Delivered|tmkqxfcwnp|Credit|--|--
--|21|mwhdjcfi|ghmorje|89.56559|2023-06-12|Delivered|iigabbvxdjylw|UPL|--|--
--|12|xtmhoighgs|ybhkiqqtf|6.1472335|2023-01-27|Delivered|zaoflgflxukpv|{classsize=0.20|--|--
--|4|oalbrlsy|seqnsduvweymi|59.69369|2023-05-17|Delivered|gsaiqyyvitg|{classsize=0.20|--|--
--|51|lybtatumlxjb|ncgjnizpas|78.22808|2023-05-01|Delivered|odsomjxbil|{classsize=0.20|--|--
--|9|knzxc|lzrcsr|74.47481|2023-05-05|Delivered|wljksrwoscta|{classsize=0.20|--|--
--|9|ccpbbpysqys|lsste|87.21894|2023-03-15|Delivered|eiqxkwyalyv|UPL|--|--
--|87|srtomglqfqv|hrhkg|77.43251|2023-02-06|Delivered|gsiupnxwm|UPL|--|--
--|90|mhtozkuennda|yevqxrlzrd|96.52918|2023-03-06|Delivered|pqpcoye|UPL|--|--
--|28|stimlzfhi|ulvzzgwrexqutw|80.14395|2023-04-12|Delivered|ezfyvxmibb|Credit|--|--
--|40|dllusbtw|ffzcogmy|84.99459|2023-02-21|Delivered|wilornfdgmdzta|{classsize=0.20|--|--
--|96|llxxwubxbce|memlaqqzmqmc|78.66678|2023-06-14|Delivered|frtjdqhfpbruh|{classsize=0.20|--|--
--|49|mwevzhmaj|xgtzelo|12.574955|2023-05-07|Delivered|kagfx|{classsize=0.20|--|--
--|99|vvzpxc|pswlsjbrwqef|56.886234|2023-08-06|Delivered|vatsg|Credit|--|--
--|93|bsatpqxiw|ywhxqj|52.854607|2023-03-12|Delivered|jilnlbpuhj|UPL|--|--
--|8|kkbmwgqwo|yfysr|42.798107|2023-02-13|Delivered|nsdnfmpde|UPL|--|--
--|73|dwwrbwqfch|eakpcydnggob|70.86159|2023-02-24|Delivered|kwuedpbqoclsr|{classsize=0.20|--|--
--|97|dbzojypymkozg|puhjanmekazb|8.742987|2023-08-05|Delivered|pxnmyyvm|UPL|--|--
--|44|hsggsmwf|ohhcbye|49.72104|2023-04-13|Delivered|aecofhrl|Credit|--|--
--|81|cexiqps|lcyih|31.60768|2023-03-30|Delivered|valsjrhekymry|UPL|--|--
--|56|vkeqegzsif|ywepwrbxoes|94.65842|2023-03-12|Delivered|wjwkor|UPL|--|--
--|65|mkhgqqnkono|bktsy|54.009186|2023-05-30|Delivered|nvcsrabgoif|UPL|--|--
--|42|yyvvjledpiay|ywfzed|67.86825|2023-06-02|Delivered|pvhflgrhdvtpc|UPL|--|--
--|21|rurwbkbclnqzb|xxkbmtqwe|12.477048|2023-01-19|Delivered|wmibwqgxnh|{classsize=0.20|--|--
--|54|juswouw|cwzoalswqtche|32.763897|2023-04-27|Delivered|fpzpqgca|{classsize=0.20|--|--
--|71|udcrzbqtsfuc|xekdwcieoam|23.649576|2023-03-29|Delivered|wpuxyyprmmig|UPL|--|--
--|28|xweiixjpzko|umzdjbohjsinv|11.124182|2023-02-25|Delivered|nipcpuxips|Credit|--|--
--|94|bvdkanwvjsf|khkiz|44.499607|2023-07-16|Delivered|ijvtuic|{classsize=0.20|--|--
--|25|evjus|bxdyy|81.652214|2023-06-23|Delivered|ksyau|{classsize=0.20|--|--
--|63|wnuusqvird|alveae|47.605453|2023-01-03|Delivered|fhhdocui|{classsize=0.20|--|--
--|75|omewgjgrwewm|hsjyvzyzihe|73.46232|2023-03-21|Delivered|ggpusjmm|{classsize=0.20|--|--
--|46|ohaoriaab|sbfkuqkhxtepvf|77.48264|2023-02-23|Delivered|ptgzn|UPL|--|--
--|59|nphseom|nixnm|33.010506|2023-03-14|Delivered|mranwtlzxcxn|UPL|--|--
--|17|rdmcmllq|yjxardnbsapby|78.99204|2023-08-07|Delivered|szxuxla|{classsize=0.20|--|--
--|35|ykgxwm|xmvjrk|67.984184|2023-07-17|Delivered|gkrdjjgjkdxrhp|UPL|--|--
--|1|wvjiqjmhtqqmg|iednfgekgpe|13.840061|2023-06-18|Delivered|wcwclzpe|UPL|--|--
--|97|hdigrvkexmo|wiyiisy|96.66674|2023-02-08|Delivered|whomqmckqigb|UPL|--|--
--|41|ovzwpnkjjxyns|bjlzhtixabd|6.1864977|2023-06-03|Delivered|ayjjadcnawg|UPL|--|--
--|96|enfquvu|znlcrhosq|56.292553|2023-07-07|Delivered|hrkbwyfm|UPL|--|--
--|98|xvlwk|ffppmm|83.37569|2023-05-07|Delivered|kbtgnkumkmbhga|{classsize=0.20|--|--
--|0|zyqvmwruyla|ymwlpuqydlpv|48.908176|2023-05-29|Delivered|oybwf|Credit|--|--
--|37|nxdjjwsqrkswc|gogrdnuen|2.8065639|2023-05-14|Delivered|jnfumtevtniz|{classsize=0.20|--|--
--|7|qnmtenos|zwkmzmr|28.255196|2023-07-07|Delivered|dolzjcd|UPL|--|--
--|17|kyfzrvjmlfit|jzclqcrnnceuda|80.957245|2023-03-29|Delivered|dbczoxuk|Credit|--|--
--|50|mcauxqkqvcxvj|lwrbhowynqvg|56.19047|2023-08-02|Delivered|zzzclvgm|UPL|--|--
--|61|vpyjhivvrxkhvs|rielgis|65.57983|2023-07-13|Delivered|mdjgxyry|Credit|--|--
--|89|flsbhmqrm|slialkul|82.15934|2023-04-07|Delivered|zmiiyoh|UPL|--|--
--|43|tyebl|blpjzecftc|17.0809|2023-05-07|Delivered|ymsfheixgihfk|Credit|--|--
--|51|lkzbcgpddyvjal|yoxoapnaaly|24.237434|2023-01-21|Delivered|zholisjtqqeueu|{classsize=0.20|--|--
--|10|xoqfman|ccszqjhrdkm|90.103584|2023-05-24|Delivered|kpydwdm|{classsize=0.20|--|--
--|2|pkudnwfec|xrsakvsfr|55.256706|2023-03-12|Delivered|ookymbpiavwbq|UPL|--|--
--|67|phbkw|nslpfjenfxcfv|31.32648|2023-01-13|Delivered|nwuxtic|UPL|--|--
--|50|hjfpnmrcimfmk|fmyjo|22.531353|2023-04-28|Delivered|cmgeioz|{classsize=0.20|--|--
--|37|sgvjllcw|ubrqzuw|34.495396|2023-05-16|Delivered|vknjdzx|{classsize=0.20|--|--
--|45|ixoyhcf|aqslttglp|54.699158|2023-02-07|Delivered|ebfnkmurjvacqw|Credit|--|--
--|99|ngznhyxmqyuw|mmkbc|18.703295|2023-07-19|Delivered|gofcfj|{classsize=0.20|--|--
--|82|mziufchzs|mhxtftgiiw|34.193993|2023-04-25|Delivered|acfenpp|UPL|--|--
--|67|iihoa|kgkdvde|20.934195|2023-06-12|Delivered|nzxilrqsaeuxq|UPL|--|--
--|3|hyhdgm|xweaacuh|38.86501|2023-02-27|Delivered|vcakxcwjqrwgj|UPL|--|--
--|80|zzjtc|ucmhntoq|18.886591|2023-01-11|Delivered|qfeqn|{classsize=0.20|--|--
--|24|pmmlv|cglhtpptjtzx|81.2582|2023-07-07|Delivered|knwknkruytk|Credit|--|--
--|43|mkyxnrotwyt|axxwk|25.092056|2023-03-18|Delivered|gqkkacsds|{classsize=0.20|--|--
--|63|jpnbvrzleudz|tcizhyb|99.07594|2023-02-28|Delivered|vofqvgdzjew|Credit|--|--
--|84|ztjwnpnpynx|jfqekoitsvv|18.344618|2023-07-12|Delivered|ennmo|{classsize=0.20|--|--
--|55|bwnnxxnbaa|tovtmkn|75.33014|2023-05-07|Delivered|lvkmpmkacneom|UPL|--|--
--|94|icdggufit|twewexal|3.4565792|2023-06-18|Delivered|kjpbmodvewyyq|Credit|--|--
--|40|kflnmayt|vqleqh|91.70457|2023-04-23|Delivered|tqyxobkzw|{classsize=0.20|--|--
--|35|lkzfhvppxxnvx|uixpuwtub|15.356336|2023-03-10|Delivered|ycvmlf|{classsize=0.20|--|--
--|60|kvxdpzrjrxedtk|lbaezybnlw|43.642128|2023-04-09|Delivered|kvibtknpdooyph|Credit|--|--
--|43|dizteamxpv|xazijuc|8.543912|2023-02-16|Delivered|wykrbqdoq|UPL|--|--
--|0|fwsarzcsj|nwbbjkxwhrs|70.67255|2023-07-27|Delivered|clhoxzth|Credit|--|--
--|15|rbadkmfrwmrf|xhxnrt|97.91974|2023-05-28|Delivered|bxqnvukf|{classsize=0.20|--|--
--|51|nbgdjzgqnodrl|ivciuyurxkku|80.496155|2023-02-19|Delivered|gyyxk|UPL|--|--
--|22|dqnljfo|pqkjwp|42.00238|2023-08-04|Delivered|rpbujvyjwj|UPL|--|--
--|26|jdrgwrurwxd|aihkr|70.33944|2023-05-10|Delivered|ubeuyzxecokun|Credit|--|--
--|77|xkqzzoiki|edwiy|84.5508|2023-01-20|Delivered|wkrmu|UPL|--|--
--|64|wsufjqljgl|lyhtfnba|74.09794|2023-03-04|Delivered|zdggoodrm|Credit|--|--
--|31|dafgrz|nppbaf|95.60675|2023-07-13|Delivered|nfxrkptewtny|Credit|--|--
--|84|zsgobr|khpjfchm|88.78209|2023-05-07|Delivered|cscdzqtmxphvgn|UPL|--|--
--|92|wkqiicebbyp|ggtrehlvqn|77.973045|2023-05-20|Delivered|ufdsqzruw|{classsize=0.20|--|--
--|38|msshptltvidg|ijcpygevq|58.781708|2023-01-14|Delivered|llpkvtvxeyqncq|Credit|--|--
--|60|qiwouidulusf|npgmtxvymymb|30.143131|2023-05-22|Delivered|ibuzmmpha|{classsize=0.20|--|--
--|35|ammmsf|clsnwxfa|21.464682|2023-01-29|Delivered|zfzhkpqlk|Credit|--|--
--|97|fmiantgqfwcjec|nwhgalhky|81.697784|2023-07-27|Delivered|zdrpzao|UPL|--|--
--|23|bfczylufnpze|ejvxe|42.625523|2023-07-31|Delivered|chnzmfxiva|{classsize=0.20|--|--
--|36|myyeah|jfrrkvbvqnenmp|42.18446|2023-06-24|Delivered|nqmkk|UPL|--|--
--|12|apvrtd|vaghidr|95.29941|2023-07-08|Delivered|hauzzvmvdvniz|UPL|--|--
--|90|lprovcryjudmz|erukucl|29.49489|2023-07-06|Delivered|ixijk|Credit|--|--
--|96|qtjstv|axadwnl|60.45728|2023-03-12|Delivered|lnuxsv|{classsize=0.20|--|--
--|41|gbbxquulu|dkcldamem|68.75666|2023-01-24|Delivered|sitxutohqrtm|{classsize=0.20|--|--
--|56|llhhe|iftxlkgfyu|53.09775|2023-04-13|Delivered|ohzsjmnhompc|UPL|--|--
--|72|nhcyqhpk|rizvalmc|77.754265|2023-01-10|Delivered|uxgcxyydnve|UPL|--|--
--|51|ptdrawpmvtq|zgspjpal|2.2512918|2023-02-12|Delivered|gefykdg|Credit|--|--
--|64|gehdcb|vnxqibwh|79.8954|2023-03-02|Delivered|dzfyscksjwgxq|UPL|--|--
--|46|qqhqsxup|bxtdszmdtdk|38.41243|2023-05-29|Delivered|jrtrc|Credit|--|--
--|71|zpxztg|lbivkxczcnwq|10.737946|2023-07-31|Delivered|lxarazbuc|{classsize=0.20|--|--
--|53|ixkbeqloowlb|lkkxu|66.91555|2023-07-29|Delivered|ptgzmtoliqk|{classsize=0.20|--|--
--|12|remwyziawcmukk|dvxvpdcmokmsyg|9.093479|2023-07-21|Delivered|mzjalb|{classsize=0.20|--|--
--|5|ghavjysxzkm|ygmnxjkzptqhy|30.769917|2023-07-13|Delivered|dnatpdscnzmfqh|{classsize=0.20|--|--
--|92|eeamifismoynf|yfnzacoh|8.722748|2023-05-30|Delivered|skykrxdfaukv|UPL|--|--
--|76|iorymudfjp|aseejjc|91.46956|2023-06-11|Delivered|iigiinvd|Credit|--|--
--|42|aqrxzzj|mtrapm|71.63884|2023-05-21|Delivered|pfcpay|UPL|--|--
--|1|sdcmsejhbtk|kxbkytp|81.29362|2023-01-28|Delivered|xjnee|{classsize=0.20|--|--
--|3|jdgpkhp|mqzisxzvm|29.033648|2023-03-27|Delivered|tylpibswfjygf|{classsize=0.20|--|--
--|48|fbswunwgc|xpnaauyf|5.61282|2023-05-12|Delivered|eczqtpwliyvfd|UPL|--|--
--|43|qpjjlyodpg|zeugwdrskrwsm|20.843216|2023-05-13|Delivered|vwrnijzrsgss|UPL|--|--
--|21|exqubyjyfwpb|daded|98.71766|2023-06-06|Delivered|xknashlsgyeew|{classsize=0.20|--|--
--|16|ceeksiyp|ihbbqvsj|49.967686|2023-07-01|Delivered|bmdrtoblpv|Credit|--|--
--|88|lvezw|ipcoiepc|61.68395|2023-05-24|Delivered|snymjzbdz|Credit|--|--
--|16|ieojleiyjkfcbc|vobwzqrwtvjrl|92.16137|2023-04-20|Delivered|lzlbfekjwxcti|UPL|--|--
--|25|rhkotb|xvdvsko|35.79133|2023-04-16|Delivered|brnnbar|Credit|--|--
--|11|dmzlq|lvzbar|27.608583|2023-07-07|Delivered|aelwpp|{classsize=0.20|--|--
--|38|tdhsv|psamygubdoablb|90.0104|2023-01-30|Delivered|mfpivpinu|Credit|--|--
--|96|wavvfcaw|ysjgiadsoedrod|85.201|2023-04-04|Delivered|uolphlk|Credit|--|--
--|99|ewyzvdnmk|touhqchfbo|26.07409|2023-08-07|Delivered|paxzxizdid|{classsize=0.20|--|--
--|35|xxphkywhly|dbwghv|15.531902|2023-07-29|Delivered|kdblebfs|Credit|--|--
--|94|dpmgdo|lrrwutfnl|29.648825|2023-01-11|Delivered|nwzbm|Credit|--|--
--|74|ccwbxjxnzv|dvrhvvmfc|33.623253|2023-04-06|Delivered|cgtmmwnagztfjc|UPL|--|--
--|4|txklsxwnvyuk|oezlgaodw|21.121262|2023-03-24|Delivered|eshyhvjtuwvjh|Credit|--|--
--|72|vzfmgvpoj|pzolzqzhcfmy|97.4009|2023-04-21|Delivered|lmklbxqgqr|{classsize=0.20|--|--
--|85|xehmk|gtoogbzqsbcv|84.516045|2023-06-07|Delivered|pqyxfupqovn|{classsize=0.20|--|--
--|94|ytxoaimj|zgmklpnjeydizy|12.933863|2023-07-18|Delivered|nzjnvwvep|Credit|--|--
--|40|ftnkrngzwa|ltbcozs|78.060326|2023-02-13|Delivered|dquceqr|Credit|--|--
--|69|zdpcwa|judqussyfqy|82.45298|2023-04-22|Delivered|mbned|{classsize=0.20|--|--
--|81|yzssecdmcm|ldrrwxecrftzez|54.910667|2023-01-13|Delivered|uwvnpjdocflp|UPL|--|--
--|62|oqzeyloygo|vmststl|36.164906|2023-03-17|Delivered|fwyavgzklhpyig|UPL|--|--
--|24|qmltwrxxpul|vacheqgjd|47.55784|2023-02-01|Delivered|uwfaxsn|UPL|--|--
--|54|sikirfen|evakjtjbsmtwb|13.876738|2023-05-01|Delivered|ujvncmh|UPL|--|--
--|30|kpiipdyd|frcgxlcc|94.425316|2023-01-10|Delivered|zlhzxymrcs|Credit|--|--
